id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
6k6oWqs8cZnnjY38LdP08T,0.698,0.192,2,-17.343,1,0.128,0.992,0.00577,0.243,0.681,78.218,audio_features,spotify:track:6k6oWqs8cZnnjY38LdP08T,https://api.spotify.com/v1/tracks/6k6oWqs8cZnnjY38LdP08T,https://api.spotify.com/v1/audio-analysis/6k6oWqs8cZnnjY38LdP08T,168400,4
6kfj3G8mZQH4n530vJen6L,0.836,0.207,7,-9.54,1,0.152,0.993,0.522,0.321,0.595,112.369,audio_features,spotify:track:6kfj3G8mZQH4n530vJen6L,https://api.spotify.com/v1/tracks/6kfj3G8mZQH4n530vJen6L,https://api.spotify.com/v1/audio-analysis/6kfj3G8mZQH4n530vJen6L,194000,4
6l4zbFqen97rgCxmq9LWgK,0.233,0.113,1,-18.276,1,0.0397,0.992,0.879,0.161,0.0642,64.082,audio_features,spotify:track:6l4zbFqen97rgCxmq9LWgK,https://api.spotify.com/v1/tracks/6l4zbFqen97rgCxmq9LWgK,https://api.spotify.com/v1/audio-analysis/6l4zbFqen97rgCxmq9LWgK,519933,4
6m2U5lsHxlDvCUl6aZzCLO,0.641,0.192,3,-15.905,1,0.04,0.993,0.5,0.593,0.704,106.052,audio_features,spotify:track:6m2U5lsHxlDvCUl6aZzCLO,https://api.spotify.com/v1/tracks/6m2U5lsHxlDvCUl6aZzCLO,https://api.spotify.com/v1/audio-analysis/6m2U5lsHxlDvCUl6aZzCLO,161587,4
6mUmlFMnIKz3m8rIDnzwd0,0.461,0.195,10,-15.059,1,0.0609,0.995,0.886,0.0969,0.844,76.419,audio_features,spotify:track:6mUmlFMnIKz3m8rIDnzwd0,https://api.spotify.com/v1/tracks/6mUmlFMnIKz3m8rIDnzwd0,https://api.spotify.com/v1/audio-analysis/6mUmlFMnIKz3m8rIDnzwd0,204867,4
6mUr9qArNrSpsXeWIL2Go0,0.222,0.0113,5,-33.218,1,0.043,0.989,0.954,0.0873,0.0917,74.04,audio_features,spotify:track:6mUr9qArNrSpsXeWIL2Go0,https://api.spotify.com/v1/tracks/6mUr9qArNrSpsXeWIL2Go0,https://api.spotify.com/v1/audio-analysis/6mUr9qArNrSpsXeWIL2Go0,351000,5
6mlX2fWNqtclyBUAyBHNQ5,0.431,0.315,11,-21.753,0,0.0464,0.991,0.883,0.108,0.711,65.735,audio_features,spotify:track:6mlX2fWNqtclyBUAyBHNQ5,https://api.spotify.com/v1/tracks/6mlX2fWNqtclyBUAyBHNQ5,https://api.spotify.com/v1/audio-analysis/6mlX2fWNqtclyBUAyBHNQ5,108573,4
6myKdOFzdAkk3npbTVrzFg,0.839,0.37,2,-11.602,1,0.08,0.991,0.0419,0.104,0.976,115.063,audio_features,spotify:track:6myKdOFzdAkk3npbTVrzFg,https://api.spotify.com/v1/tracks/6myKdOFzdAkk3npbTVrzFg,https://api.spotify.com/v1/audio-analysis/6myKdOFzdAkk3npbTVrzFg,162147,4
6nRuUkty1Wsn3rPZgfpZ9F,0.829,0.199,10,-9.2,0,0.0619,0.991,6.54E-06,0.119,0.681,116.214,audio_features,spotify:track:6nRuUkty1Wsn3rPZgfpZ9F,https://api.spotify.com/v1/tracks/6nRuUkty1Wsn3rPZgfpZ9F,https://api.spotify.com/v1/audio-analysis/6nRuUkty1Wsn3rPZgfpZ9F,175493,4
6nxEIdbSzOtdi93IskacDT,0.709,0.148,3,-18.933,0,0.0775,0.99,0.0262,0.131,0.516,122.415,audio_features,spotify:track:6nxEIdbSzOtdi93IskacDT,https://api.spotify.com/v1/tracks/6nxEIdbSzOtdi93IskacDT,https://api.spotify.com/v1/audio-analysis/6nxEIdbSzOtdi93IskacDT,130813,4
6oZyWbbisoG8jOunmpPH40,0.573,0.203,6,-18.625,1,0.0329,0.871,0.779,0.197,0.0951,129.261,audio_features,spotify:track:6oZyWbbisoG8jOunmpPH40,https://api.spotify.com/v1/tracks/6oZyWbbisoG8jOunmpPH40,https://api.spotify.com/v1/audio-analysis/6oZyWbbisoG8jOunmpPH40,155893,4
